train,val
TCGA-3H-AB3S,TCGA-TS-A7P0
TCGA-SH-A7BD,TCGA-TS-A7P1
TCGA-LK-A4NZ,TCGA-ZN-A9VU
TCGA-3U-A98D,TCGA-3U-A98J
TCGA-3U-A98I,TCGA-SH-A7BH
TCGA-3U-A98F,TCGA-UT-A88G
TCGA-3H-AB3X,TCGA-ZN-A9VO
TCGA-SH-A9CU,TCGA-SC-AA5Z
TCGA-SH-A9CT,TCGA-LK-A4O0
TCGA-UD-AABZ,TCGA-UD-AAC7
TCGA-UT-A97Y,TCGA-LK-A4O2
TCGA-YS-A95B,TCGA-MQ-A6BQ
TCGA-LK-A4O7,TCGA-UD-AAC1
TCGA-UT-A88D,
TCGA-TS-A7P3,
TCGA-TS-A7P7,
TCGA-TS-A8AY,
TCGA-MQ-A6BS,
TCGA-ZN-A9VQ,
TCGA-3H-AB3U,
TCGA-TS-A8AV,
TCGA-TS-A7P6,
TCGA-ZN-A9VV,
TCGA-3H-AB3L,
TCGA-TS-A8AS,
TCGA-SH-A7BC,
TCGA-SC-A6LN,
TCGA-TS-A7P8,
TCGA-LK-A4NY,
TCGA-NQ-A57I,
TCGA-3U-A98E,
TCGA-3U-A98H,
TCGA-SC-A6LP,
TCGA-MQ-A6BR,
TCGA-UD-AAC6,
TCGA-YS-A95C,
TCGA-SC-A6LR,
TCGA-TS-A7OY,
TCGA-TS-A7OZ,
TCGA-LK-A4O4,
TCGA-3U-A98G,
TCGA-XT-AASU,
TCGA-UT-A88E,
TCGA-MQ-A6BN,
TCGA-LK-A4O6,
TCGA-LK-A4NW,
TCGA-UD-AABY,
TCGA-MQ-A6BL,
TCGA-LK-A4O5,
TCGA-TS-A8AI,
TCGA-SC-A6LQ,
TCGA-YS-AA4M,
TCGA-SC-A6LM,
TCGA-TS-A7PB,
